product_url,url_hash,top_category,sub_category,brand,product_name,price,satisfaction_pct,review_count,wish_count,tags
https://gift.kakao.com/product/10226264,bd549a8880830c2e490ef79acb4035d43be57dd71e2bd8361fd82ed806f94c5d,유아동/반려,키즈패션,라코스테(키즈),[본사공식] [단독] 베이비 유기농 면 피케 바디수트 기프트 세트 4J6963-54N 3종 택1,42720,,,138.0,#선물포장
https://gift.kakao.com/product/12016733,ec30ec5b8e23c8544b7cd1f854aadd60f75d35ab0cd7d1b002661c48c845d4ce,유아동/반려,키즈패션,뉴발란스 키즈,IZ740NW 유아 운동화 NKPMFF328S,84550,,,5.0,
https://gift.kakao.com/product/10447061,f5bd4cc93f80afdffcb85bfc542d1f6f158f78f06a0abc6fb4c594d529fd1190,유아동/반려,키즈패션,리틀래빗,[보리보리]극세사 공룡 수면잠옷,26900,,,1.0,
https://gift.kakao.com/product/2339809,d2b012ecb073a5008cb359c7e5cf1002d42a53cf94a695a6c4c2e92f45b41512,유아동/반려,키즈패션,시리얼랜드,주홍올리브 유아헤어핀 선물세트 / 여아 선물 아기 머리 집게 똑딱 핀 삔,17800,,5.0,158.0,
https://gift.kakao.com/product/9601859,6f54692337bf23620ec2c77ee062b1fecfad9783bdbaa2b24a8318b120db181e,유아동/반려,키즈패션,토박스,[현대백화점] 토박스(TOEBOX) 헌터키즈 퍼스트클래식레인부츠장화 HTKCE2TSFK11,77430,,1.0,255.0,
https://gift.kakao.com/product/11937935,4d8dc061673dc43d54f6b24a2baaea094d666cf1f5a06994b84b478d037298d4,유아동/반려,키즈패션,뉴발란스 키즈,뉴발란스 키즈 NW327FE 유아 운동화 NKPMFF341W,75050,,,16.0,
https://gift.kakao.com/product/11776451,42f6d023b915b87a5352c02ef95b0914a0ef9d09fc2c3dc119d2141435f8f253,유아동/반려,키즈패션,캐릭터패션,먼작귀 레인보우 미러 비치백  PS008 수영가방 다용도가방,22800,,,17.0,
https://gift.kakao.com/product/12027943,58f5b6395ca6ae3366d99be4e268fa09a7ab8b37dd96c8a49dd44b3be8ca99ea,유아동/반려,키즈패션,아디다스(KIDS),[현대백화점] 아디다스키즈 돌선물 유아동트레이닝세트 아디컬러 SST 트랙수트 택1 JY0010/JY0011,70550,,,6.0,
https://gift.kakao.com/product/11433346,3b19b17ea73c5cf23307fc67aa3984bf63dd68435385ac2f0f1eb985db4b2088,유아동/반려,키즈패션,토박스,[현대백화점] [토박스] 메듀즈 젤리슈즈 썬 키즈 19가지색상 아동 샌들 여름 샌들 MDKCD2TSUN11,13500,,1.0,217.0,
https://gift.kakao.com/product/10159659,78759bf785d10dac5022fe05673b1a030bed4059fb951c6b4cf1368b1c177dc1,유아동/반려,키즈패션,키즈스퀘어,[메르시밴드] 호마이카 물방울 스마트톡 (4 Color),12900,,,66.0,
https://gift.kakao.com/product/3611685,66091bd04bc53266063e80663c6a21941102163b6b5ec79ac199d48b0aafdc89,유아동/반려,키즈패션,시리얼랜드,"예쁜 양말"" 달콤한 유아양말 3종 세트 아기 양말 여아삭스 유아선물 여아 선물",12800,,8.0,150.0,#선물포장
https://gift.kakao.com/product/2132374,4d66bfa92442be53c3d086ed3fc038cb80a8994161decc3fa98fb6f93377aeb3,유아동/반려,키즈패션,폴로 랄프 로렌(키즈),폴로 키즈 7-16세 미니케이블 코튼 가디건 (3 color),179000,,7.0,774.0,#선물포장
https://gift.kakao.com/product/11203667,5d9b095258c92ea2d954a38296e5408ed31d59eb1e2b0cafb9734a1bc2cba208,유아동/반려,키즈패션,베네통키즈,[현대백화점] [베네통키즈] 여아 플리츠피케원피스 (QAOP17531),31200,,,88.0,
https://gift.kakao.com/product/1040460,72a1e1d2f64cadbe7ee69e303607a5bffdb943b2d24741f13b7282f1730de37e,유아동/반려,키즈패션,시리얼랜드,"EQ발달의 필수템"" 유니콘 프리미엄 팔찌 목걸이 만들기 유아 아동 아기 집콕 놀이 키트 선물",19800,100.0,60.0,1455.0,#선물포장
https://gift.kakao.com/product/11663157,880e1b84d059543829b164b95ded459c8c322ec80f9dcee14989a936cddde079,유아동/반려,키즈패션,빈(BEEN),[현대백화점] 빈1 BZ34AX01MT 민트 체크 리본 헤어밴드,19490,,,,
https://gift.kakao.com/product/11946823,b4628d5a442cad11e73fe410ea00b4722b1f9c230d1742f54d91dbbc1f2b620d,유아동/반려,키즈패션,아디다스(KIDS),[현대백화점] 아디다스키즈 돌선물 유아동운동화 런 70s AC I 택1 JQ9616/JQ9617,42630,,,8.0,
https://gift.kakao.com/product/2339798,47f58e3d517ea26434aa664294ed30a4ec98107c67b147c609a8e9a767288690,유아동/반려,키즈패션,시리얼랜드,스마일레드 유아헤어핀 선물세트 / 여아 선물 아기 머리 집게 똑딱 핀 삔,17800,100.0,45.0,1024.0,
https://gift.kakao.com/product/12034486,99aac7032e594f0a20730d0ba52c60f2bee0e1b4de4575d37126f6cedfe63564,유아동/반려,키즈패션,캉골키즈,[현대백화점] [캉골키즈] 로고 그래픽 롱 슬리브 스트라이프 티셔츠 RC 0209  (ARCCRT02090),41650,,,2.0,
https://gift.kakao.com/product/11223579,57ac8286c24952f74f131d3e3a685421c74e3f48b8e2c266ac005d6b273735af,유아동/반려,키즈패션,키즈스퀘어,[메르시밴드] 유아동 헤어핀 하프선물세트 9종 (선물박스) 여아핀 똑딱핀 집게핀 답례품 어린이날,9900,,1.0,34.0,
https://gift.kakao.com/product/11552586,fa51e4809d3d0ef1a6b582b15737183c6b2698519acfda97f3d8425cf7760c95,유아동/반려,키즈패션,토박스,[현대백화점] [토박스] 미니멜리사 폭신폭신한 젤리슈즈 울트라걸 클래시 베이비 3가지색상 MSKCF2TSUC11,60900,,,9.0,
https://gift.kakao.com/product/7917650,7872e78ee019a48edbc59b9af5a22acc363d0aa606ac5e919c9bccaaf13d4397,유아동/반려,키즈패션,디엘프렌즈,"어린이썬쿠션"" [조카선물] 키즈 트윙클 무기자차 썬쿠션 2종",24900,,1.0,23.0,
https://gift.kakao.com/product/7373168,a3019d11b70c8f720204e09c4fdcb090ffb273606a32c05087e3d5a9cad56c17,유아동/반려,키즈패션,플레이키즈프로,[현대백화점] 플레이키즈프로 나이키키즈 나이키 신가드 정강이 무릎보호대 AMS14Z6L40,15000,,,1.0,
